Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2022-07-15,147.35040283203125,248.92312622070312,15.736680030822754,240.06666564941406,3863.159912109375
2022-07-18,144.3086395263672,246.52813720703125,16.075136184692383,240.54666137695312,3830.85009765625
2022-07-19,148.16485595703125,251.6477813720703,16.96470832824707,245.52999877929688,3936.68994140625
2022-07-20,150.1665496826172,254.3045654296875,17.77839469909668,247.5,3959.89990234375
2022-07-21,152.4331817626953,256.7964172363281,18.02100372314453,271.7066650390625,3998.949951171875
2022-07-22,151.1968231201172,252.4525146484375,17.291181564331055,272.24334716796875,3961.6298828125
2022-07-25,150.0782012939453,250.96897888183594,16.996652603149414,268.4333190917969,3966.840087890625
2022-07-26,148.7535858154297,244.24948120117188,16.50644302368164,258.8599853515625,3921.050048828125
2022-07-27,153.84613037109375,260.5780029296875,17.76142120361328,274.82000732421875,4023.610107421875
2022-07-28,154.39559936523438,268.01507568359375,17.955110549926758,280.8999938964844,4072.429931640625
2022-07-29,159.4586944580078,272.21356201171875,18.13382339477539,297.1499938964844,4130.2900390625
2022-08-01,158.47750854492188,269.5665588378906,18.411375045776367,297.27667236328125,4118.6298828125
2022-08-02,157.00564575195312,266.47332763671875,18.49624252319336,300.586669921875,4091.18994140625
2022-08-03,163.01075744628906,273.8910217285156,18.862653732299805,307.39666748046875,4155.169921875
2022-08-04,162.69674682617188,275.03521728515625,19.18413734436035,308.6333312988281,4151.93994140625
2022-08-05,162.4707794189453,274.31768798828125,18.958499908447266,288.1700134277344,4145.18994140625
2022-08-08,161.9991455078125,271.8063049316406,17.76441764831543,290.42333984375,4140.06005859375
2022-08-09,162.0482635498047,273.7261657714844,17.05855369567871,283.3333435058594,4122.47021484375
2022-08-10,166.2930145263672,280.3778991699219,18.067930221557617,294.3566589355469,4210.240234375
2022-08-11,165.55609130859375,278.3028564453125,17.91318130493164,286.6300048828125,4207.27001953125
2022-08-12,169.10324096679688,283.0442810058594,18.6789493560791,300.0299987792969,4280.14990234375
2022-08-15,170.1742401123047,284.5569763183594,19.001428604125977,309.32000732421875,4297.14013671875
2022-08-16,170.0170440673828,283.8200378417969,18.848674774169922,306.5633239746094,4305.2001953125
2022-08-17,171.51058959960938,283.0718078613281,18.3055477142334,303.9966735839844,4274.0400390625
2022-08-18,171.1175079345703,281.9543762207031,18.742849349975586,302.8699951171875,4283.740234375
2022-08-19,168.5333251953125,278.0482482910156,17.820329666137695,296.6666564941406,4228.47998046875
2022-08-22,164.65211486816406,269.885986328125,17.006635665893555,289.913330078125,4137.990234375
2022-08-23,164.31802368164062,268.6131591796875,17.15340232849121,296.4533386230469,4128.72998046875
2022-08-24,164.61279296875,267.98150634765625,17.194337844848633,297.0966796875,4140.77001953125
2022-08-25,167.0692901611328,270.9549255371094,17.884227752685547,296.07000732421875,4199.1201171875
2022-08-26,160.77088928222656,260.49951171875,16.23387908935547,288.0899963378906,4057.659912109375
2022-08-29,158.56988525390625,257.7205505371094,15.775616645812988,284.82000732421875,4030.610107421875
2022-08-30,156.1428985595703,255.5244903564453,15.443154335021973,277.70001220703125,3986.159912109375
2022-08-31,154.48233032226562,254.06700134277344,15.069755554199219,275.6099853515625,3955.0
2022-09-01,155.20947265625,253.02728271484375,13.914612770080566,277.1600036621094,3966.85009765625
2022-09-02,153.09686279296875,248.81011962890625,13.625077247619629,270.2099914550781,3924.260009765625
2022-09-06,151.83920288085938,246.0797119140625,13.443371772766113,274.4200134277344,3908.18994140625
2022-09-07,153.24427795410156,250.78265380859375,13.696039199829102,283.70001220703125,3979.8701171875
2022-09-08,151.77040100097656,251.2005157470703,13.97167682647705,289.260009765625,4006.179931640625
2022-09-09,154.6297149658203,256.9723205566406,14.368158340454102,299.67999267578125,4067.360107421875
2022-09-12,160.5841827392578,259.1002502441406,14.486004829406738,304.4200134277344,4110.41015625
2022-09-13,151.1611785888672,244.85536193847656,13.113802909851074,292.1300048828125,3932.68994140625
2022-09-14,152.60560607910156,245.07888793945312,13.110806465148926,302.6099853515625,3946.010009765625
2022-09-15,149.716796875,238.43255615234375,12.912068367004395,303.75,3901.35009765625
2022-09-16,148.07586669921875,237.81063842773438,13.180715560913086,303.3500061035156,3873.330078125
2022-09-19,151.79005432128906,237.5968780517578,13.364474296569824,309.07000732421875,3899.889892578125
2022-09-20,154.1678924560547,235.58546447753906,13.158744812011719,308.7300109863281,3855.929931640625
2022-09-21,151.04327392578125,232.18458557128906,13.243632316589355,300.79998779296875,3789.929931640625
2022-09-22,150.0803680419922,234.15707397460938,12.544549942016602,288.5899963378906,3757.989990234375
2022-09-23,147.81056213378906,231.18374633789062,12.49960994720459,275.3299865722656,3693.22998046875
2022-09-26,148.1446533203125,230.72706604003906,12.211986541748047,276.010009765625,3655.0400390625
2022-09-27,149.11741638183594,229.71649169921875,12.396742820739746,282.94000244140625,3647.2900390625
2022-09-28,147.2307891845703,234.2445831298828,12.719324111938477,287.80999755859375,3719.0400390625
2022-09-29,139.99900817871094,230.77565002441406,12.203995704650879,268.2099914550781,3640.469970703125
2022-09-30,135.79351806640625,226.3058624267578,12.123104095458984,265.25,3585.6201171875
2022-10-03,139.96954345703125,233.9239044189453,12.49561595916748,242.39999389648438,3678.429931640625
2022-10-04,143.55596923828125,241.83338928222656,13.149755477905273,249.44000244140625,3790.929931640625
2022-10-05,143.85073852539062,242.1443634033203,13.19170093536377,240.80999755859375,3783.280029296875
2022-10-06,142.8976287841797,239.80259704589844,13.112804412841797,238.1300048828125,3744.52001953125
2022-10-07,137.650634765625,227.6079559326172,12.060186386108398,223.07000732421875,3639.659912109375
2022-10-10,137.9748992919922,222.7592315673828,11.654714584350586,222.9600067138672,3612.389892578125
2022-10-11,136.55995178222656,219.0279541015625,11.57082748413086,216.5,3588.840087890625
2022-10-12,135.9311065673828,219.35830688476562,11.484939575195312,217.24000549316406,3577.030029296875
2022-10-13,140.50015258789062,227.6079559326172,11.944336891174316,221.72000122070312,3669.909912109375
2022-10-14,135.9703826904297,222.0887908935547,11.212296485900879,204.99000549316406,3583.070068359375
2022-10-17,139.93023681640625,230.80474853515625,11.872431755065918,219.35000610351562,3677.949951171875
2022-10-18,141.2469024658203,231.747314453125,11.95132827758789,220.19000244140625,3719.97998046875
2022-10-19,141.35494995117188,229.78451538085938,12.035218238830566,222.0399932861328,3695.159912109375
2022-10-20,140.89320373535156,229.4638671875,12.178031921386719,207.27999877929688,3665.780029296875
2022-10-21,144.70559692382812,235.2648162841797,12.449674606323242,214.44000244140625,3752.75
2022-10-24,146.84765625,240.2495880126953,12.582500457763672,211.25,3797.340087890625
2022-10-25,149.68731689453125,243.56301879882812,13.243632316589355,222.4199981689453,3859.110107421875
2022-10-26,146.74937438964844,224.77061462402344,12.879111289978027,224.63999938964844,3830.60009765625
2022-10-27,142.27859497070312,220.3300018310547,13.158744812011719,225.08999633789062,3807.300048828125
2022-10-28,153.0281219482422,229.1918182373047,13.815882682800293,228.52000427246094,3901.06005859375
2022-10-31,150.669921875,225.55764770507812,13.479324340820312,227.5399932861328,3871.97998046875
2022-11-01,148.02674865722656,221.7097930908203,13.525262832641602,227.82000732421875,3856.10009765625
2022-11-02,142.50457763671875,213.8682861328125,13.201687812805176,214.97999572753906,3759.68994140625
2022-11-03,136.46170043945312,208.1839141845703,13.403423309326172,215.30999755859375,3719.889892578125
